Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Fri -17 Jan 2020 01:30,10420.0,10420.0,2419.0,129.0,0.0,11340.0,7819.0,0.0,0.0,0.0,-3468.0,489035.0,3521.0,0.0,469898.0,0.0,-3468.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 02:00,10298.0,10298.0,2419.0,129.0,0.0,11340.0,7819.0,0.0,0.0,0.0,-3590.0,490471.0,3521.0,0.0,471333.0,0.0,-3590.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 02:30,10246.0,10246.0,2419.0,129.0,0.0,10300.0,7267.0,0.0,0.0,0.0,-2602.0,491512.0,3033.0,0.0,472374.0,0.0,-2602.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 03:00,10387.0,10387.0,2419.0,129.0,0.0,10300.0,7267.0,0.0,0.0,0.0,-2461.0,492497.0,3033.0,0.0,473359.0,0.0,-2461.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 03:30,10961.0,10961.0,2419.0,129.0,0.0,9263.0,6153.0,0.0,0.0,0.0,-850.0,492837.0,3110.0,0.0,473699.0,0.0,-850.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 04:00,11672.0,11672.0,2419.0,129.0,0.0,9263.0,6153.0,0.0,0.0,0.0,-139.0,492892.0,3110.0,0.0,473754.0,0.0,-139.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 04:30,12733.0,12733.0,2419.0,129.0,2200.0,10093.0,6438.0,0.0,0.0,0.0,-2108.0,493736.0,3655.0,0.0,474598.0,0.0,-2108.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 05:00,13774.0,13774.0,2419.0,129.0,2200.0,10093.0,6438.0,0.0,0.0,0.0,-1067.0,494163.0,3655.0,0.0,475025.0,0.0,-1067.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 05:30,15315.0,15315.0,2419.0,129.0,17949.0,9879.0,5793.0,0.0,0.0,0.0,-15062.0,500187.0,4086.0,0.0,481049.0,0.0,-15062.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 06:00,16637.0,16637.0,2419.0,129.0,17949.0,9879.0,5793.0,0.0,0.0,0.0,-13740.0,505683.0,4086.0,0.0,486545.0,0.0,-13740.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 06:30,18644.0,18644.0,2419.0,129.0,26210.0,8955.0,4890.0,0.0,0.0,0.0,-19070.0,513311.0,4065.0,0.0,494173.0,0.0,-19070.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 07:00,19771.0,19771.0,2419.0,129.0,26210.0,8955.0,4890.0,0.0,0.0,0.0,-17943.0,520488.0,4065.0,0.0,501350.0,0.0,-17943.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 07:30,19977.0,19977.0,2419.0,129.0,30367.0,5689.0,2056.0,0.0,0.0,0.0,-18627.0,527939.0,3633.0,0.0,508801.0,0.0,-18627.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 08:00,18939.0,18939.0,2419.0,129.0,30367.0,5689.0,2056.0,0.0,0.0,-260.0,-19406.0,535701.0,3633.0,0.0,516564.0,0.0,-19406.0,-260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
